feature_id,DeploymentID,timestamp_gmt,latitude,longitude,sats_used,residual
86765,2015CA-MK10-04177,7/19/2015 17:25,31.7507,-116.7655,6,4.4
86766,2015CA-MK10-04177,7/19/2015 17:43,31.7426,-116.7629,5,8.5
86767,2015CA-MK10-04177,7/19/2015 17:50,31.7392,-116.7621,5,4.5
86768,2015CA-MK10-04177,7/19/2015 18:03,31.7328,-116.7628,4,0.3
86769,2015CA-MK10-04177,7/19/2015 18:20,31.726,-116.7591,4,0.3
86770,2015CA-MK10-04177,7/19/2015 18:39,31.7172,-116.7596,6,5.7
86771,2015CA-MK10-04177,7/19/2015 19:04,31.71,-116.7481,9,10.3
86772,2015CA-MK10-04177,7/19/2015 19:28,31.7033,-116.7354,8,9.2
86773,2015CA-MK10-04177,7/19/2015 19:39,31.6975,-116.7308,4,0.7
86774,2015CA-MK10-04177,7/19/2015 20:24,31.6806,-116.7285,4,1.3
86775,2015CA-MK10-04177,7/19/2015 21:19,31.6562,-116.749,4,1.0
86776,2015CA-MK10-04177,7/19/2015 21:53,31.6433,-116.7671,5,7.6
86777,2015CA-MK10-04177,7/19/2015 22:16,31.6309,-116.7783,7,18.8
86778,2015CA-MK10-04177,7/19/2015 22:44,31.6178,-116.791,6,10.6
86779,2015CA-MK10-04177,7/19/2015 23:13,31.6161,-116.8093,7,18.5
86780,2015CA-MK10-04177,7/19/2015 23:29,31.6116,-116.8177,6,5.8
86781,2015CA-MK10-04177,7/19/2015 23:40,31.6038,-116.8021,8,14.5
86782,2015CA-MK10-04177,7/19/2015 23:48,31.6008,-116.7839,7,10.6
86783,2015CA-MK10-04177,7/19/2015 23:58,31.5959,-116.7616,7,14.0
86784,2015CA-MK10-04177,7/20/2015 0:07,31.5942,-116.7392,6,8.6
86785,2015CA-MK10-04177,7/20/2015 0:15,31.5912,-116.7205,6,5.5
86786,2015CA-MK10-04177,7/20/2015 0:23,31.5862,-116.7036,7,14.1
86787,2015CA-MK10-04177,7/20/2015 0:33,31.5799,-116.68700000000001,7,9.3
86788,2015CA-MK10-04177,7/20/2015 0:41,31.5834,-116.6815,5,3.3
86789,2015CA-MK10-04177,7/20/2015 0:49,31.5879,-116.6741,9,12.7
86790,2015CA-MK10-04177,7/20/2015 1:08,31.6005,-116.6763,8,5.9
86791,2015CA-MK10-04177,7/20/2015 1:19,31.6063,-116.6795,9,15.9
86792,2015CA-MK10-04177,7/20/2015 1:26,31.6096,-116.677,9,9.8
86793,2015CA-MK10-04177,7/20/2015 1:36,31.6093,-116.6833,8,15.8
86794,2015CA-MK10-04177,7/20/2015 1:44,31.603,-116.6799,7,4.0
86795,2015CA-MK10-04177,7/20/2015 1:56,31.5936,-116.6852,8,4.1
86796,2015CA-MK10-04177,7/20/2015 2:11,31.5821,-116.694,9,11.0
86797,2015CA-MK10-04177,7/20/2015 2:19,31.5777,-116.6984,9,6.0
86798,2015CA-MK10-04177,7/20/2015 2:26,31.5767,-116.7042,9,11.5
86799,2015CA-MK10-04177,7/20/2015 2:33,31.5715,-116.7068,9,13.0
86800,2015CA-MK10-04177,7/20/2015 2:40,31.5657,-116.70700000000001,8,9.2
86801,2015CA-MK10-04177,7/20/2015 2:47,31.5603,-116.7081,9,14.1
86802,2015CA-MK10-04177,7/20/2015 3:56,31.5038,-116.6995,6,5.0
86803,2015CA-MK10-04177,7/20/2015 4:09,31.4948,-116.7011,7,1.7
86804,2015CA-MK10-04177,7/20/2015 4:24,31.4871,-116.7068,7,10.0
86805,2015CA-MK10-04177,7/20/2015 4:44,31.4767,-116.7113,9,10.8
86806,2015CA-MK10-04177,7/20/2015 4:59,31.4683,-116.7145,4,0.4
86807,2015CA-MK10-04177,7/20/2015 5:51,31.4507,-116.7222,7,6.2
86808,2015CA-MK10-04177,7/20/2015 6:19,31.4359,-116.7195,7,6.6
86809,2015CA-MK10-04177,7/20/2015 7:03,31.406999999999996,-116.7223,8,5.7
86810,2015CA-MK10-04177,7/20/2015 7:33,31.3821,-116.7217,8,7.3
86811,2015CA-MK10-04177,7/20/2015 7:50,31.366,-116.711,8,6.0
86812,2015CA-MK10-04177,7/20/2015 7:59,31.3586,-116.7076,7,16.7
86813,2015CA-MK10-04177,7/20/2015 8:40,31.3173,-116.6957,5,2.5
86814,2015CA-MK10-04177,7/20/2015 8:52,31.3056,-116.6922,8,0.3
86815,2015CA-MK10-04177,7/20/2015 9:20,31.2801,-116.6899,8,17.4
86816,2015CA-MK10-04177,7/20/2015 10:23,31.2205,-116.6879,7,8.0
86817,2015CA-MK10-04177,7/20/2015 10:44,31.2023,-116.6936,6,7.6
86818,2015CA-MK10-04177,7/20/2015 11:15,31.1794,-116.7014,7,13.2
86819,2015CA-MK10-04177,7/20/2015 11:35,31.1677,-116.7126,8,11.5
86820,2015CA-MK10-04177,7/20/2015 11:43,31.1633,-116.7178,9,10.4
86821,2015CA-MK10-04177,7/20/2015 11:59,31.1514,-116.7282,6,5.4
86822,2015CA-MK10-04177,7/20/2015 12:21,31.1398,-116.73899999999999,7,7.4
86823,2015CA-MK10-04177,7/20/2015 12:29,31.1385,-116.7423,7,5.5
86824,2015CA-MK10-04177,7/20/2015 12:38,31.1299,-116.7466,5,0.3
86825,2015CA-MK10-04177,7/20/2015 12:45,31.125,-116.7516,9,13.0
86826,2015CA-MK10-04177,7/20/2015 12:55,31.1168,-116.7571,7,9.1
86827,2015CA-MK10-04177,7/20/2015 14:14,31.0952,-116.7999,9,13.9
86828,2015CA-MK10-04177,7/20/2015 14:43,31.0882,-116.8124,8,7.1
86829,2015CA-MK10-04177,7/20/2015 14:58,31.084,-116.8211,7,6.6
86830,2015CA-MK10-04177,7/20/2015 15:14,31.08,-116.8313,7,2.2
86831,2015CA-MK10-04177,7/20/2015 15:26,31.0756,-116.8385,7,5.9
86832,2015CA-MK10-04177,7/20/2015 15:52,31.0673,-116.8566,7,16.5
86833,2015CA-MK10-04177,7/20/2015 16:06,31.0628,-116.8673,4,0.1
86834,2015CA-MK10-04177,7/20/2015 16:37,31.0611,-116.8988,7,4.9
86835,2015CA-MK10-04177,7/20/2015 16:46,31.061999999999998,-116.9085,7,10.7
86836,2015CA-MK10-04177,7/20/2015 16:55,31.0658,-116.9191,8,10.2
86837,2015CA-MK10-04177,7/20/2015 17:13,31.0702,-116.9375,8,11.1
86838,2015CA-MK10-04177,7/20/2015 18:41,31.0695,-117.023,5,4.2
86839,2015CA-MK10-04177,7/20/2015 19:14,31.0672,-117.0535,6,4.3
86840,2015CA-MK10-04177,7/20/2015 19:28,31.0654,-117.0653,4,1.1
86841,2015CA-MK10-04177,7/20/2015 20:00,31.0645,-117.0908,4,1.1
86842,2015CA-MK10-04177,7/20/2015 20:18,31.0648,-117.1009,5,4.3
86843,2015CA-MK10-04177,7/20/2015 21:34,31.0654,-117.1502,8,15.0
86844,2015CA-MK10-04177,7/20/2015 22:01,31.0631,-117.1678,7,26.1
86845,2015CA-MK10-04177,7/20/2015 22:19,31.0615,-117.1811,5,0.2
86846,2015CA-MK10-04177,7/20/2015 22:34,31.0619,-117.1898,7,7.1
86847,2015CA-MK10-04177,7/20/2015 23:33,31.0589,-117.2304,7,8.3
86848,2015CA-MK10-04177,7/20/2015 23:49,31.0583,-117.2413,6,1.1
86849,2015CA-MK10-04177,7/21/2015 0:51,31.058000000000003,-117.2791,7,8.0
86850,2015CA-MK10-04177,7/21/2015 1:11,31.0561,-117.2926,8,20.4
86851,2015CA-MK10-04177,7/21/2015 1:47,31.0545,-117.3179,6,17.2
86852,2015CA-MK10-04177,7/21/2015 2:51,31.0524,-117.3609,8,8.0
86853,2015CA-MK10-04177,7/21/2015 3:08,31.0522,-117.3716,8,11.3
86854,2015CA-MK10-04177,7/21/2015 3:46,31.0558,-117.3854,8,1.1
86855,2015CA-MK10-04177,7/21/2015 4:03,31.0568,-117.3989,7,7.3
86856,2015CA-MK10-04177,7/21/2015 4:11,31.0572,-117.4004,9,4.6
86857,2015CA-MK10-04177,7/21/2015 4:29,31.0596,-117.4003,9,8.0
86858,2015CA-MK10-04177,7/21/2015 4:45,31.061,-117.4022,8,8.8
86859,2015CA-MK10-04177,7/21/2015 5:20,31.0655,-117.4053,9,10.6
86860,2015CA-MK10-04177,7/21/2015 5:37,31.0662,-117.4086,8,6.7
86861,2015CA-MK10-04177,7/21/2015 6:55,31.0709,-117.4278,9,18.4
86862,2015CA-MK10-04177,7/21/2015 7:21,31.0737,-117.4389,8,14.4
86863,2015CA-MK10-04177,7/21/2015 7:37,31.0758,-117.4427,6,2.3
86864,2015CA-MK10-04177,7/21/2015 8:10,31.0694,-117.4485,7,7.9
86865,2015CA-MK10-04177,7/21/2015 8:28,31.0691,-117.4543,9,10.7
86866,2015CA-MK10-04177,7/21/2015 8:48,31.0683,-117.46,9,8.5
86867,2015CA-MK10-04177,7/21/2015 9:24,31.072,-117.4714,8,15.4
86868,2015CA-MK10-04177,7/21/2015 9:41,31.0725,-117.4759,9,18.3
86869,2015CA-MK10-04177,7/21/2015 10:53,31.0802,-117.5048,6,7.9
86870,2015CA-MK10-04177,7/21/2015 11:27,31.0806,-117.5164,7,5.9
86871,2015CA-MK10-04177,7/21/2015 11:43,31.0804,-117.5233,8,8.3
86872,2015CA-MK10-04177,7/21/2015 11:54,31.0788,-117.5264,6,13.8
86873,2015CA-MK10-04177,7/21/2015 12:18,31.0817,-117.5446,7,1.9
86874,2015CA-MK10-04177,7/21/2015 12:34,31.0819,-117.555,7,10.5
86875,2015CA-MK10-04177,7/21/2015 12:51,31.0807,-117.5702,6,4.8
86876,2015CA-MK10-04177,7/21/2015 13:06,31.0811,-117.5827,8,6.6
86877,2015CA-MK10-04177,7/21/2015 13:35,31.0831,-117.6098,9,9.8
86878,2015CA-MK10-04177,7/21/2015 13:49,31.0845,-117.6226,9,15.2
86879,2015CA-MK10-04177,7/21/2015 14:04,31.0886,-117.6323,7,8.6
86880,2015CA-MK10-04177,7/21/2015 14:34,31.0936,-117.6574,8,5.9
86881,2015CA-MK10-04177,7/21/2015 15:20,31.099,-117.6934,6,9.8
86882,2015CA-MK10-04177,7/21/2015 15:48,31.1024,-117.7157,7,10.5
86883,2015CA-MK10-04177,7/21/2015 16:36,31.1066,-117.7528,8,12.3
86884,2015CA-MK10-04177,7/21/2015 16:51,31.1075,-117.7657,6,6.0
86885,2015CA-MK10-04177,7/21/2015 17:03,31.108,-117.7776,9,12.9
86886,2015CA-MK10-04177,7/21/2015 17:17,31.1072,-117.7919,9,9.8
86887,2015CA-MK10-04177,7/21/2015 17:31,31.107,-117.8061,8,7.4
86888,2015CA-MK10-04177,7/21/2015 17:44,31.1051,-117.8195,8,6.7
86889,2015CA-MK10-04177,7/21/2015 17:57,31.1032,-117.8326,9,6.8
86890,2015CA-MK10-04177,7/21/2015 18:12,31.1022,-117.8457,9,9.0
86891,2015CA-MK10-04177,7/21/2015 18:24,31.1022,-117.85700000000001,7,4.1
86892,2015CA-MK10-04177,7/21/2015 19:05,31.0995,-117.8926,6,8.0
86893,2015CA-MK10-04177,7/21/2015 19:16,31.0978,-117.9024,8,12.6
86894,2015CA-MK10-04177,7/21/2015 19:28,31.096,-117.9126,6,8.9
86895,2015CA-MK10-04177,7/21/2015 19:44,31.096999999999998,-117.9232,6,10.2
86896,2015CA-MK10-04177,7/21/2015 21:03,31.1065,-117.9831,7,11.5
86897,2015CA-MK10-04177,7/21/2015 21:49,31.1089,-118.0215,8,13.0
86898,2015CA-MK10-04177,7/21/2015 22:36,31.1163,-118.0529,7,10.4
86899,2015CA-MK10-04177,7/21/2015 23:03,31.1178,-118.0741,7,5.8
86900,2015CA-MK10-04177,7/21/2015 23:33,31.1201,-118.0971,4,0.3
86901,2015CA-MK10-04177,7/22/2015 0:05,31.1193,-118.1267,7,1.0
86902,2015CA-MK10-04177,7/22/2015 0:19,31.1198,-118.1402,9,13.3
86903,2015CA-MK10-04177,7/22/2015 0:53,31.1198,-118.17200000000001,6,6.7
86904,2015CA-MK10-04177,7/22/2015 1:11,31.1182,-118.1904,9,12.4
86905,2015CA-MK10-04177,7/22/2015 1:41,31.1208,-118.2184,5,9.5
86906,2015CA-MK10-04177,7/22/2015 2:11,31.1254,-118.2449,9,8.5
86907,2015CA-MK10-04177,7/22/2015 3:02,31.1299,-118.2911,9,13.5
86908,2015CA-MK10-04177,7/22/2015 3:15,31.1323,-118.3026,8,7.6
86909,2015CA-MK10-04177,7/22/2015 4:36,31.1473,-118.3456,9,7.5
86910,2015CA-MK10-04177,7/22/2015 5:12,31.147,-118.3618,9,9.5
86911,2015CA-MK10-04177,7/22/2015 6:53,31.1712,-118.4131,6,11.7
86912,2015CA-MK10-04177,7/22/2015 7:09,31.1718,-118.4195,9,7.1
86913,2015CA-MK10-04177,7/22/2015 7:23,31.1746,-118.4258,8,12.1
86914,2015CA-MK10-04177,7/22/2015 8:25,31.1877,-118.456,9,15.8
86915,2015CA-MK10-04177,7/22/2015 8:34,31.1947,-118.4617,7,13.2
86916,2015CA-MK10-04177,7/22/2015 8:50,31.2074,-118.4683,7,6.7
86917,2015CA-MK10-04177,7/22/2015 9:01,31.2118,-118.4714,8,9.4
86918,2015CA-MK10-04177,7/22/2015 9:17,31.2129,-118.4777,9,15.3
86919,2015CA-MK10-04177,7/22/2015 9:31,31.2131,-118.4818,9,11.1
86920,2015CA-MK10-04177,7/22/2015 9:42,31.2162,-118.485,9,16.1
86921,2015CA-MK10-04177,7/22/2015 9:51,31.2196,-118.4863,9,16.0
86922,2015CA-MK10-04177,7/22/2015 10:04,31.2271,-118.4879,8,9.1
86923,2015CA-MK10-04177,7/22/2015 10:26,31.2408,-118.4972,7,17.9
86924,2015CA-MK10-04177,7/22/2015 10:38,31.2416,-118.5027,6,12.6
86925,2015CA-MK10-04177,7/22/2015 11:05,31.2527,-118.5112,7,11.7
86926,2015CA-MK10-04177,7/22/2015 11:26,31.2602,-118.5146,6,3.1
86927,2015CA-MK10-04177,7/22/2015 12:02,31.2788,-118.5226,9,7.2
86928,2015CA-MK10-04177,7/22/2015 12:11,31.2823,-118.5239,9,6.7
86929,2015CA-MK10-04177,7/22/2015 12:28,31.2827,-118.5305,9,9.9
86930,2015CA-MK10-04177,7/22/2015 12:56,31.2904,-118.5491,7,8.8
86931,2015CA-MK10-04177,7/22/2015 14:01,31.3219,-118.5877,9,11.6
86932,2015CA-MK10-04177,7/22/2015 15:05,31.3403,-118.6287,7,12.9
86933,2015CA-MK10-04177,7/22/2015 15:23,31.3449,-118.641,9,9.0
86934,2015CA-MK10-04177,7/22/2015 15:37,31.3463,-118.65,8,14.7
86935,2015CA-MK10-04177,7/22/2015 16:10,31.3569,-118.6769,8,11.9
86936,2015CA-MK10-04177,7/22/2015 16:23,31.3614,-118.6872,8,7.5
86937,2015CA-MK10-04177,7/22/2015 16:34,31.3656,-118.6959,8,9.4
86938,2015CA-MK10-04177,7/22/2015 17:07,31.3777,-118.7138,9,16.3
86939,2015CA-MK10-04177,7/22/2015 18:09,31.389,-118.7631,9,5.8
86940,2015CA-MK10-04177,7/22/2015 18:17,31.3925,-118.7675,8,6.4
86941,2015CA-MK10-04177,7/22/2015 18:35,31.3972,-118.7819,7,14.4
86942,2015CA-MK10-04177,7/22/2015 18:45,31.4001,-118.7889,7,11.3
86943,2015CA-MK10-04177,7/22/2015 19:01,31.4042,-118.8004,5,6.9
86944,2015CA-MK10-04177,7/22/2015 20:19,31.4167,-118.8636,7,6.2
86945,2015CA-MK10-04177,7/22/2015 21:48,31.447,-118.9302,5,0.5
86946,2015CA-MK10-04177,7/22/2015 22:36,31.4595,-118.964,8,8.4
86947,2015CA-MK10-04177,7/22/2015 22:49,31.4641,-118.9726,6,5.4
86948,2015CA-MK10-04177,7/23/2015 0:03,31.4871,-119.0221,7,10.9
86949,2015CA-MK10-04177,7/23/2015 0:37,31.502,-119.0387,8,10.8
86950,2015CA-MK10-04177,7/23/2015 0:49,31.5046,-119.0453,8,15.6
86951,2015CA-MK10-04177,7/23/2015 1:11,31.514,-119.0539,8,11.5
86952,2015CA-MK10-04177,7/23/2015 1:23,31.517,-119.061,9,9.0
86953,2015CA-MK10-04177,7/23/2015 1:34,31.521,-119.0674,8,9.5
86954,2015CA-MK10-04177,7/23/2015 2:36,31.514,-119.0937,7,4.1
86955,2015CA-MK10-04177,7/23/2015 3:34,31.5053,-119.1226,9,6.9
86956,2015CA-MK10-04177,7/23/2015 4:31,31.5073,-119.132,9,2.7
86957,2015CA-MK10-04177,7/23/2015 5:01,31.5138,-119.1354,9,9.5
86958,2015CA-MK10-04177,7/23/2015 5:31,31.5225,-119.1483,5,5.5
86959,2015CA-MK10-04177,7/23/2015 6:10,31.5311,-119.1453,7,12.4
86960,2015CA-MK10-04177,7/23/2015 6:32,31.5412,-119.1506,9,14.7
86961,2015CA-MK10-04177,7/23/2015 6:47,31.5414,-119.1543,6,6.0
86962,2015CA-MK10-04177,7/23/2015 7:34,31.5447,-119.1608,7,9.7
86963,2015CA-MK10-04177,7/23/2015 8:07,31.5447,-119.1737,9,6.6
86964,2015CA-MK10-04177,7/23/2015 8:39,31.5495,-119.1776,9,14.9
86965,2015CA-MK10-04177,7/23/2015 9:27,31.5653,-119.1852,9,12.6
86966,2015CA-MK10-04177,7/23/2015 10:05,31.572,-119.1837,6,9.5
86967,2015CA-MK10-04177,7/23/2015 10:38,31.5853,-119.1855,6,12.5
86968,2015CA-MK10-04177,7/23/2015 11:11,31.5918,-119.177,7,15.2
86969,2015CA-MK10-04177,7/23/2015 11:45,31.5942,-119.1584,6,5.9
86970,2015CA-MK10-04177,7/23/2015 11:54,31.5938,-119.1536,7,9.1
86971,2015CA-MK10-04177,7/23/2015 12:05,31.5968,-119.1488,7,10.9
86972,2015CA-MK10-04177,7/23/2015 12:18,31.601,-119.1429,8,7.8
86973,2015CA-MK10-04177,7/23/2015 13:14,31.6274,-119.1168,9,10.3
86974,2015CA-MK10-04177,7/23/2015 13:24,31.6314,-119.1178,9,14.4
86975,2015CA-MK10-04177,7/23/2015 13:45,31.6384,-119.12200000000001,9,11.7
86976,2015CA-MK10-04177,7/23/2015 14:08,31.6444,-119.1289,8,9.6
86977,2015CA-MK10-04177,7/23/2015 14:22,31.648000000000003,-119.1327,8,8.7
86978,2015CA-MK10-04177,7/23/2015 14:34,31.6511,-119.1354,9,12.6
86979,2015CA-MK10-04177,7/23/2015 14:57,31.656999999999996,-119.1398,8,9.6
86980,2015CA-MK10-04177,7/23/2015 15:09,31.6603,-119.1413,8,7.2
86981,2015CA-MK10-04177,7/23/2015 15:32,31.6659,-119.1476,6,4.0
86982,2015CA-MK10-04177,7/23/2015 16:00,31.6716,-119.1592,9,10.1
86983,2015CA-MK10-04177,7/23/2015 16:12,31.6745,-119.1642,7,10.7
86984,2015CA-MK10-04177,7/23/2015 16:36,31.682,-119.1736,8,11.6
86985,2015CA-MK10-04177,7/23/2015 16:46,31.685,-119.1772,9,16.7
86986,2015CA-MK10-04177,7/23/2015 17:44,31.6979,-119.2046,8,11.4
86987,2015CA-MK10-04177,7/23/2015 18:10,31.7042,-119.2198,9,14.1
86988,2015CA-MK10-04177,7/23/2015 18:31,31.711,-119.23200000000001,5,1.7
86989,2015CA-MK10-04177,7/23/2015 19:36,31.7342,-119.2533,5,3.4
86990,2015CA-MK10-04177,7/23/2015 19:55,31.7409,-119.2547,6,11.0
86991,2015CA-MK10-04177,7/23/2015 20:05,31.7456,-119.2567,7,12.5
86992,2015CA-MK10-04177,7/23/2015 20:14,31.7495,-119.2595,5,9.0
86993,2015CA-MK10-04177,7/23/2015 21:51,31.7827,-119.3053,7,7.4
86994,2015CA-MK10-04177,7/23/2015 22:00,31.7811,-119.3094,8,14.3
86995,2015CA-MK10-04177,7/23/2015 22:19,31.7787,-119.3198,5,0.3
86996,2015CA-MK10-04177,7/23/2015 23:06,31.7757,-119.3393,8,9.7
86997,2015CA-MK10-04177,7/23/2015 23:27,31.7783,-119.3516,7,3.9
86998,2015CA-MK10-04177,7/23/2015 23:51,31.7794,-119.3661,8,7.7
86999,2015CA-MK10-04177,7/24/2015 0:00,31.7778,-119.3707,9,8.7
87000,2015CA-MK10-04177,7/24/2015 0:10,31.7765,-119.3765,8,13.3
87001,2015CA-MK10-04177,7/24/2015 0:18,31.7764,-119.3801,5,7.6
87002,2015CA-MK10-04177,7/24/2015 0:37,31.7749,-119.3913,7,16.1
87003,2015CA-MK10-04177,7/24/2015 2:12,31.7629,-119.4357,7,5.8
87004,2015CA-MK10-04177,7/24/2015 2:34,31.7589,-119.4447,8,9.3
87005,2015CA-MK10-04177,7/24/2015 2:42,31.7592,-119.448,8,8.9
87006,2015CA-MK10-04177,7/24/2015 2:55,31.7583,-119.4543,9,15.0
87007,2015CA-MK10-04177,7/24/2015 3:05,31.7601,-119.4592,7,6.0
87008,2015CA-MK10-04177,7/24/2015 5:24,31.7507,-119.4886,5,0.7
87009,2015CA-MK10-04177,7/24/2015 6:01,31.7435,-119.49600000000001,9,8.8
87010,2015CA-MK10-04177,7/24/2015 6:14,31.7445,-119.4992,8,3.3
87011,2015CA-MK10-04177,7/24/2015 8:12,31.7181,-119.5093,8,9.4
87012,2015CA-MK10-04177,7/24/2015 8:39,31.7076,-119.5029,8,8.5
87013,2015CA-MK10-04177,7/24/2015 9:10,31.6957,-119.5018,8,9.0
87014,2015CA-MK10-04177,7/24/2015 9:26,31.695999999999998,-119.5055,6,7.7
87015,2015CA-MK10-04177,7/24/2015 9:46,31.697,-119.5097,9,13.1
87016,2015CA-MK10-04177,7/24/2015 10:16,31.6889,-119.5157,6,13.2
87017,2015CA-MK10-04177,7/24/2015 10:26,31.6839,-119.5196,5,5.7
87018,2015CA-MK10-04177,7/24/2015 10:51,31.6777,-119.5284,6,8.5
87019,2015CA-MK10-04177,7/24/2015 12:39,31.6679,-119.5575,8,6.1
87020,2015CA-MK10-04177,7/24/2015 12:47,31.668000000000003,-119.5623,8,3.1
87021,2015CA-MK10-04177,7/24/2015 13:22,31.6719,-119.5835,8,9.4
87022,2015CA-MK10-04177,7/24/2015 13:41,31.6771,-119.5917,9,8.6
87023,2015CA-MK10-04177,7/24/2015 13:48,31.6791,-119.5945,9,12.5
87024,2015CA-MK10-04177,7/24/2015 14:10,31.6848,-119.6034,9,11.2
87025,2015CA-MK10-04177,7/24/2015 15:10,31.6855,-119.6292,8,6.8
87026,2015CA-MK10-04177,7/24/2015 15:21,31.6885,-119.6322,7,5.5
87027,2015CA-MK10-04177,7/24/2015 15:32,31.6899,-119.6369,6,5.8
87028,2015CA-MK10-04177,7/24/2015 15:45,31.6918,-119.6428,6,8.1
87029,2015CA-MK10-04177,7/24/2015 15:53,31.6909,-119.6461,6,10.2
87030,2015CA-MK10-04177,7/24/2015 16:04,31.6899,-119.6516,9,14.5
87031,2015CA-MK10-04177,7/24/2015 16:11,31.6902,-119.6541,8,13.5
87032,2015CA-MK10-04177,7/24/2015 16:34,31.6903,-119.6662,9,9.9
87033,2015CA-MK10-04177,7/24/2015 16:44,31.6898,-119.6708,9,14.1
87034,2015CA-MK10-04177,7/24/2015 17:08,31.6929,-119.6796,9,11.2
87035,2015CA-MK10-04177,7/24/2015 17:29,31.6965,-119.6855,9,10.4
87036,2015CA-MK10-04177,7/24/2015 17:37,31.6949,-119.6886,8,13.7
87037,2015CA-MK10-04177,7/24/2015 18:07,31.689,-119.6985,8,7.2
87038,2015CA-MK10-04177,7/24/2015 19:21,31.6839,-119.7304,8,12.0
87039,2015CA-MK10-04177,7/24/2015 19:39,31.6902,-119.73299999999999,5,18.7
87040,2015CA-MK10-04177,7/24/2015 20:04,31.6992,-119.7393,5,9.7
87041,2015CA-MK10-04177,7/24/2015 20:15,31.6982,-119.7472,4,0.6
87042,2015CA-MK10-04177,7/24/2015 20:23,31.7024,-119.7478,6,6.3
87043,2015CA-MK10-04177,7/24/2015 20:55,31.7115,-119.7548,7,16.5
87044,2015CA-MK10-04177,7/24/2015 21:04,31.7147,-119.7578,7,11.6
87045,2015CA-MK10-04177,7/24/2015 21:12,31.7141,-119.7602,5,8.1
87046,2015CA-MK10-04177,7/24/2015 21:49,31.7007,-119.7713,6,10.7
87047,2015CA-MK10-04177,7/24/2015 21:59,31.6953,-119.7728,6,6.9
87048,2015CA-MK10-04177,7/24/2015 22:20,31.6814,-119.7779,6,9.8
87049,2015CA-MK10-04177,7/24/2015 22:33,31.6758,-119.7834,6,2.1
87050,2015CA-MK10-04177,7/24/2015 22:41,31.6716,-119.788,5,0.6
87051,2015CA-MK10-04177,7/24/2015 23:59,31.6282,-119.8166,6,5.8
87052,2015CA-MK10-04177,7/25/2015 0:08,31.6238,-119.8217,9,15.8
87053,2015CA-MK10-04177,7/25/2015 0:19,31.6191,-119.8268,7,18.4
87054,2015CA-MK10-04177,7/25/2015 1:05,31.6101,-119.8519,7,11.4
87055,2015CA-MK10-04177,7/25/2015 1:50,31.6094,-119.8755,7,4.7
87056,2015CA-MK10-04177,7/25/2015 2:12,31.6164,-119.8836,7,16.3
87057,2015CA-MK10-04177,7/25/2015 3:32,31.6384,-119.9194,8,13.9
87058,2015CA-MK10-04177,7/25/2015 3:59,31.6474,-119.9197,8,11.2
87059,2015CA-MK10-04177,7/25/2015 6:15,31.6739,-119.9021,5,6.2
87060,2015CA-MK10-04177,7/25/2015 6:23,31.6736,-119.9044,9,12.6
87061,2015CA-MK10-04177,7/25/2015 6:44,31.6731,-119.9082,9,11.0
87062,2015CA-MK10-04177,7/25/2015 7:06,31.6751,-119.9138,7,4.7
87063,2015CA-MK10-04177,7/25/2015 7:54,31.6729,-119.9224,8,3.6
87064,2015CA-MK10-04177,7/25/2015 8:05,31.6723,-119.9243,8,10.8
87065,2015CA-MK10-04177,7/25/2015 9:11,31.6763,-119.9286,6,8.6
87066,2015CA-MK10-04177,7/25/2015 9:40,31.6804,-119.9321,9,14.7
87067,2015CA-MK10-04177,7/25/2015 10:09,31.6899,-119.9352,6,6.7
87068,2015CA-MK10-04177,7/25/2015 10:39,31.6915,-119.9425,6,8.9
87069,2015CA-MK10-04177,7/25/2015 11:06,31.704,-119.9493,6,9.2
87070,2015CA-MK10-04177,7/25/2015 11:34,31.7045,-119.9568,8,11.0
87071,2015CA-MK10-04177,7/25/2015 11:46,31.7062,-119.9564,9,7.8
87072,2015CA-MK10-04177,7/25/2015 12:09,31.709,-119.9506,5,8.7
87073,2015CA-MK10-04177,7/25/2015 12:17,31.7116,-119.9488,9,7.1
87074,2015CA-MK10-04177,7/25/2015 12:34,31.7165,-119.9429,9,7.6
87075,2015CA-MK10-04177,7/25/2015 13:13,31.7394,-119.9497,9,10.7
87076,2015CA-MK10-04177,7/25/2015 13:20,31.743000000000002,-119.9502,7,8.7
87077,2015CA-MK10-04177,7/25/2015 13:29,31.7477,-119.9506,8,10.3
87078,2015CA-MK10-04177,7/25/2015 13:37,31.7517,-119.9503,8,9.3
87079,2015CA-MK10-04177,7/25/2015 14:09,31.7682,-119.9454,7,16.5
87080,2015CA-MK10-04177,7/25/2015 14:19,31.7722,-119.9411,8,6.3
87081,2015CA-MK10-04177,7/25/2015 14:52,31.7804,-119.9248,7,11.2
87082,2015CA-MK10-04177,7/25/2015 14:59,31.7841,-119.92299999999999,5,2.7
87083,2015CA-MK10-04177,7/25/2015 15:16,31.7923,-119.9233,9,9.4
87084,2015CA-MK10-04177,7/25/2015 15:24,31.7963,-119.9242,9,10.2
87085,2015CA-MK10-04177,7/25/2015 15:45,31.8054,-119.9236,8,3.0
87086,2015CA-MK10-04177,7/25/2015 15:53,31.8098,-119.9231,9,8.4
87087,2015CA-MK10-04177,7/25/2015 16:22,31.8242,-119.9237,9,8.9
87088,2015CA-MK10-04177,7/25/2015 16:56,31.8368,-119.9343,9,10.2
