,gid,origin_id,pathrow,dsfnv,julday,ano,areakm_squared,scene_id,lon,day,uf_AC,mainclass_DESMATAMENTO,class_name_d2008,class_name_d2015,class_name_d2016,month_1,month_10,month_11,month_12,month_2,month_4,month_5,month_7,month_9,year_2009,year_2010,year_2011,year_2012,year_2015,year_2016,year_2017,states_Amapa,states_Amazonas,states_Maranhao,states_Mato Grosso,states_Para,states_Rondonia,states_Roraima,view_date_month_3,view_date_month_6,view_date_month_8,view_date_weekday_0,view_date_weekday_1,view_date_weekday_2,view_date_weekday_3,view_date_weekday_4,view_date_weekday_5,view_date_weekday_6,view_date_is_month_end_0,view_date_is_month_start_0,view_date_hour_12,publish_ye_month_1,publish_ye_weekday_3,publish_ye_weekday_4,publish_ye_weekday_6,publish_ye_is_month_end_0,publish_ye_is_month_start_1,lat,Label
1530,830480,39544,22262,2017,199,2018,0.000225038,101036,-46.19591904,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-2.420671463,-2.18794261
1531,670837,1263171,22762,2013,226,2015,8.00668E-05,2571,-53.88287735,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-3.4871912,-3.378890346
1532,519874,949296,22562,2006,185,2011,0.636328995,1319,-51.16235352,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.416244268,-3.495927474
1533,179238,467484,23367,2015,63,2016,0.028680101,100125,-64.67671204,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-9.879062653,-10.05699572
1534,578644,1084916,22662,2015,208,2017,0.003335334,100625,-52.75653076,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-3.477590322,-3.203923011
1535,123338,374958,23258,2015,261,2016,0.303672314,100073,-61.45302963,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,2.611990929,2.589747434
1536,117915,367410,23258,2007,226,2008,0.28491506,614,-61.55854797,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2.374492168,2.454419973
1537,821527,30544,23062,2017,223,2018,0.004623035,101099,-59.73572922,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,-2.675793171,-2.80714924
1538,319055,624027,22262,2008,222,2009,0.069848359,807,-46.84794998,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.896156788,-2.618120224
1539,475906,839838,22463,2013,210,2017,0.006657796,100590,-50.44432449,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,-3.551693678,-3.624644213
1540,317984,622875,22262,2007,252,2008,0.064902909,626,-46.9642601,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-2.565954924,-2.770984967
1541,613345,1167382,22659,2014,224,2017,0.000124503,100738,-51.38176346,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1.189668894,0.924177798
1542,664123,1256457,22762,2007,209,2009,0.094943285,900,-54.35771561,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.629407406,-3.33743839
1543,671689,1264023,22762,2014,226,2015,0.020874277,2571,-54.52568436,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-3.4042027,-3.434033937
1544,425159,760916,22464,2015,112,2016,0.058997445,100149,-50.83078384,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-5.13222456,-5.145098133
1545,521464,952257,22562,2007,185,2011,0.19493264,1319,-52.11219788,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.430907249,-3.411091211
1546,569070,1061052,22658,2002,232,2008,0.091507584,759,-51.77644348,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,3.572070599,3.528324296
1547,532571,974441,22562,2016,201,2017,0.009145655,100572,-51.79784393,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-2.774531841,-2.735915339
1548,343743,663728,22362,2010,206,2011,0.136001945,1332,-48.83413696,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-2.326614857,-2.544379766
1549,460434,811965,22463,2009,207,2010,0.255450904,1041,-50.11962509,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-3.818507195,-3.849475615
1550,347811,668198,22362,2013,214,2015,0.021377781,2579,-48.47855759,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,-3.036884069,-2.81582351
1551,315137,619506,22262,2008,222,2009,0.100278199,807,-46.29820633,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.319849253,-2.957820175
1552,173408,457014,23367,2015,207,2016,0.050071415,100260,-65.77312469,25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-9.318605423,-9.33550148
1553,438492,774271,22462,2014,253,2015,5.3813E-05,2576,-49.82175064,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-2.270624638,-2.449595883
1554,762545,1354879,22966,2007,221,2008,0.11257349,585,-59.22494888,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-9.294498444,-10.110154
1555,709840,1302174,22863,2010,222,2011,0.10840752,1264,-55.94114304,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,-4.845823288,-4.501096256
1556,525490,960244,22562,2013,196,2015,2.24949E-05,2573,-51.66439438,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.364588261,-3.211886919
1557,298593,602147,22261,2015,210,2016,0.007019616,100325,-46.50924301,28,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-1.98163414,-2.113078011
1558,354638,679039,22361,2009,184,2010,0.067657478,1124,-47.50475311,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,-0.931931615,-0.97506273
1559,561619,1045537,22664,2009,205,2010,0.230235934,1077,-53.50910187,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,-6.260258675,-5.768281894
1560,404694,735565,22461,2009,209,2010,0.106286302,1244,-48.73240662,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,-1.007884383,-1.408822272
1561,418344,753754,22464,2007,234,2008,0.076265395,592,-50.00451279,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-5.426259041,-5.534435229
1562,424473,760230,22464,2014,112,2016,0.006061754,100149,-50.63152313,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-5.267379761,-5.253950334
1563,522566,954410,22562,2007,185,2011,0.091869108,1319,-51.62147903,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.564573765,-3.46266598
1564,663799,1256133,22762,2005,209,2009,0.535864592,900,-53.81741333,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.525712967,-3.538313787
1565,651554,1243888,22763,2011,214,2012,0.190796942,1589,-55.00250626,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,-4.330691338,-4.319026809
1566,767277,1359611,22962,2009,226,2010,0.117556393,1143,-58.0147438,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,-3.210492134,-3.167893934
1567,665770,1258104,22762,2010,167,2011,0.087132461,1325,-54.74351501,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-3.325259209,-3.287426419
1568,496221,899164,22560,2009,294,2010,0.089229479,1189,-50.39146805,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-0.164760247,-0.890947193
1569,609755,1150332,22660,2008,298,2009,0.084544875,935,-51.61341095,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0.167213321,0.342916219
1570,354886,679287,22361,2005,195,2008,0.219192237,785,-47.60824203,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,-1.44485724,-1.346669104
1571,306704,610258,22263,2014,239,2015,0.0868956,2578,-46.98195648,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-4.042786121,-4.236315634
1572,669112,1261446,22762,2014,226,2015,0.113589823,2571,-54.01459503,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-2.391695499,-2.577445703
1573,425431,761188,22464,2015,112,2016,0.064971797,100149,-50.60028458,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-5.135277748,-5.116069827
1574,663521,1255855,22762,2005,209,2009,0.092809588,900,-53.90566254,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.023399591,-3.445190175
1575,820252,29267,22362,2017,222,2018,0.011007592,101113,-48.8508606,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,-2.444051504,-2.155199867
1576,668169,1260503,22762,2013,226,2015,0.00784255,2571,-54.55794907,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-2.915144444,-3.042766027
1577,293673,597227,22261,2014,255,2015,0.000471237,2592,-46.11702347,12,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,-1.661324739,-1.58335423
1578,11717,58678,23063,2007,228,2008,0.04250259,668,-59.96360397,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-4.306400776,-4.177185302
1579,286665,587090,22360,2008,213,2009,0.128100768,995,-47.66465378,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,-0.643379748,-0.910499488
1580,791532,2215,23160,2017,214,2018,4.12739E-10,101280,-60.48720169,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0.125930831,0.260387541
1581,671429,1263763,22762,2014,226,2015,0.001842227,2571,-54.78077698,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-3.297176838,-3.28916081
1582,669989,1262323,22762,2013,226,2015,0.105139285,2571,-54.63105011,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,-3.421191931,-3.429403012
1583,614133,1168887,22659,2014,224,2017,0.030718431,100738,-51.50415039,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0.757330477,0.809139599
1584,490190,875504,22561,2014,215,2016,0.000251261,100358,-50.57987976,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-2.227455854,-2.222688379
1585,504396,917871,22563,2013,196,2015,0.174596384,2542,-52.17292023,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.531629086,-3.686215761
1586,520066,949681,22562,2010,185,2011,0.27941978,1319,-50.83064651,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.645174503,-3.43769614
1587,796155,5207,22657,2017,243,2018,0.006600715,101207,-51.77568817,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3.850859404,3.804151483
1588,359831,684443,22361,2016,187,2017,0.020064503,100644,-47.88644409,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,-2.118904352,-1.9390134
1589,303366,606920,22263,2007,220,2008,0.093271576,620,-46.77954865,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-4.256683826,-4.267599642
1590,473074,835286,22463,2013,253,2015,0.025964301,2574,-50.25182343,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,-4.233123779,-3.893330097
1591,319628,624651,22262,2008,222,2009,0.181168273,807,-47.14596558,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.563910246,-2.685190835
1592,766559,1358893,22962,2008,223,2009,0.091562532,921,-56.90454483,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.319339514,-2.441749957
1593,118669,368560,23258,2009,279,2010,0.160440743,1203,-61.69223785,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,2.582451344,2.529752002
1594,117939,367448,23258,2007,226,2008,0.060978185,614,-61.44718933,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2.290507555,2.451886263
1595,519553,948795,22562,2009,294,2010,0.206681952,1191,-51.89301682,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-2.694535971,-2.955476997
1596,529290,967841,22562,2015,199,2016,0.017200148,100242,-50.88824844,17,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,-2.399461269,-2.648643923
1597,272177,566155,22162,2005,277,2008,0.135329977,629,-45.5147171,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,-2.528340578,-2.59669024
1598,519960,949468,22562,2010,185,2011,0.081560425,1319,-50.49656296,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-2.305123329,-2.486667025
1599,631888,1224222,22761,2009,212,2010,0.065876693,1127,-53.47203827,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,-1.621932387,-2.626705457
1600,116637,365426,23258,2006,226,2008,0.11722786,614,-61.46820068,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2.619603157,2.669483759
1601,631906,1224240,22761,2009,212,2010,0.123397812,1127,-54.88938522,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,-1.758628964,-2.598854537
1602,580449,1086760,362,2005,286,2008,0.1953834,769,-68.84506226,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,-3.551816225,-1.011634039
1603,474705,837873,22463,2014,112,2016,0.132960737,100128,-50.71109772,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-4.634036064,-4.629673538
1604,377581,707423,22460,2015,274,2017,0.014787516,100755,-49.73153687,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.189402416,0.126014623
1605,456603,804575,22463,2007,234,2008,0.639511406,583,-49.81648636,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-4.184621334,-4.249485879
1606,475861,839759,22463,2015,112,2016,0.006002508,100128,-50.45397568,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-3.94653368,-4.250437412
1607,425455,761212,22464,2015,112,2016,0.04053577,100149,-50.61590958,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-5.113699436,-5.10297483
1608,490403,875921,22561,2015,215,2016,0.006914397,100358,-50.42795944,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-1.683201551,-1.966410892
1609,298850,602404,22261,2014,324,2017,0.003554439,100768,-46.3743515,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,-2.069923639,-2.098020593
1610,584350,1096754,22661,2008,202,2009,0.073885299,975,-51.94437027,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-1.970080256,-1.730351208
1611,249857,543835,22062,2007,254,2008,0.076246902,679,-44.16197586,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.322513103,-3.099537222
1612,184226,472495,23358,2015,268,2016,0.048278011,100046,-61.71665192,25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,3.177846909,2.984930274
1613,520881,951227,22562,2009,185,2011,0.117963336,1319,-50.58658981,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-2.981183767,-2.571936486
1614,504588,918255,22563,2013,196,2015,0.066234522,2542,-51.27736282,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.76427865,-3.815676434
1615,355988,680600,22361,2009,251,2011,0.286569893,1344,-47.1897583,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-1.695375323,-1.588050084
1616,812425,21385,266,2017,226,2018,0.002359252,101101,-68.76332092,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-8.903231621,-8.928378007
1617,296042,599596,22261,2008,222,2009,0.118242413,806,-46.48046875,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-1.111948133,-1.854601988
1618,425140,760897,22464,2015,112,2016,0.012119466,100149,-50.86036682,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,-5.00274086,-5.176457005
1619,663666,1256000,22762,2006,209,2009,0.091988005,900,-53.79719925,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.155503988,-3.453673861
1620,425964,761721,22464,2015,208,2016,0.014075382,100263,-50.74246216,26,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-5.031595707,-5.156211572
1621,417355,751865,22464,2007,234,2008,0.145555988,592,-50.59579086,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-5.137496471,-5.108432803
1622,663933,1256267,22762,2006,209,2009,0.081442736,900,-53.9973526,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.448058128,-3.372659557
