,gid,origin_id,pathrow,dsfnv,julday,ano,areakm_squared,scene_id,lat,day,uf_AC,uf_AM,uf_MA,mainclass_DESMATAMENTO,class_name_d2009,class_name_d2012,class_name_d2015,class_name_d2016,class_name_d2017,month_10,month_11,month_12,month_3,month_4,month_5,year_2010,year_2015,year_2016,states_Amapa,states_Mato Grosso,states_Para,states_Rondonia,states_Roraima,view_date_month_1,view_date_month_2,view_date_month_6,view_date_month_7,view_date_month_8,view_date_month_9,view_date_weekday_0,view_date_weekday_1,view_date_weekday_2,view_date_weekday_3,view_date_weekday_4,view_date_weekday_5,view_date_weekday_6,view_date_is_month_end_1,view_date_is_month_start_0,view_date_hour_0,publish_ye_month_1,publish_ye_weekday_3,publish_ye_weekday_4,publish_ye_weekday_5,publish_ye_weekday_6,publish_ye_is_month_end_0,publish_ye_is_month_start_1,lon,Label
1345,425698,761455,22464,2015,112,2016,0.024501156,100149,-5.490081787,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-49.6812973,-50.3547979
1346,524897,959060,22562,2013,196,2015,0.164159164,2573,-2.656728268,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.86568832,-51.6561945
1347,357742,682354,22361,2014,214,2015,0.067587599,2587,-1.183633327,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,-47.53206253,-47.71417118
1348,416865,750928,22464,2007,234,2008,0.146619439,592,-5.168147564,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.7241478,-50.38852016
1349,524320,957911,22562,2014,196,2015,0.132068932,2573,-2.598954201,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.88579941,-51.63470036
1350,525302,959866,22562,2014,196,2015,0.00071035,2573,-3.279430628,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.27795792,-51.7915295
1351,451417,791649,22559,2008,294,2010,0.253800094,1188,1.134875298,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-49.9247551,-50.19321312
1352,520396,950333,22562,2009,185,2011,0.03680563,1319,-2.399898291,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-50.43404388,-51.09693493
1353,431643,767422,22462,2006,234,2008,0.443045318,619,-3.463176727,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.50406647,-49.56457832
1354,671736,1264070,22762,2014,226,2015,0.101141252,2571,-3.399020672,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-53.91085815,-54.26850235
1355,668524,1260858,22762,2013,226,2015,0.056335617,2571,-2.639657974,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-54.35148239,-54.33545769
1356,314463,618769,22262,2009,257,2010,0.226206765,1109,-3.155601263,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-46.45908737,-46.29278263
1357,301205,604759,22263,2009,225,2010,0.061699949,1059,-4.002085686,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,-46.49241257,-46.54959583
1358,830554,39617,22262,2017,199,2018,0.008563206,101036,-2.210249901,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-46.71658325,-46.51728493
1359,670149,1262483,22762,2014,226,2015,0.001730855,2571,-2.647405386,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-54.27461624,-54.32881226
1360,578906,1085180,22662,2015,208,2017,0.029905964,100625,-3.274223804,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-53.365345,-52.94019157
1361,422517,758274,22464,2007,234,2008,0.367279559,592,-5.250631332,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.86579514,-49.99131832
1362,417159,751491,22464,2007,234,2008,0.081472248,592,-5.229134083,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.82397461,-50.53164055
1363,791062,141,22661,2016,227,2018,0.000282499,101212,-1.913909316,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-52.65153503,-52.66973419
1364,312842,616997,22263,2014,271,2016,0.017093668,100094,-3.858718395,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-47.5401535,-47.44465569
1365,555911,1032905,22663,2009,205,2010,0.086210057,1114,-3.822695017,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,-53.47831726,-52.9222076
1366,461036,813116,22463,2009,207,2010,0.131257281,1041,-3.845769882,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.03069687,-49.91998547
1367,355817,680415,22361,2007,195,2008,0.29885155,785,-1.634047627,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,-47.21380997,-48.19723923
1368,609651,1150123,22660,2000,232,2008,0.240457267,677,-0.067883015,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-51.5403595,-51.75092964
1369,455257,802006,22463,2006,234,2008,0.154669747,583,-3.677986622,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.36852264,-50.38738033
1370,569415,1061435,22658,2010,224,2011,0.06671574,1462,2.923510075,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,-51.47019958,-51.36682068
1371,301223,604777,22263,2009,225,2010,0.089782007,1059,-4.428397179,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,-46.63952255,-46.44527225
1372,671835,1264169,22762,2014,226,2015,0.389934927,2571,-3.484309435,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-53.8890152,-54.29613846
1373,430769,766548,22462,2007,234,2008,0.101624243,619,-3.575245857,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.22248459,-49.75584595
1374,472791,834848,22463,2013,253,2015,0.005467321,2574,-4.066711903,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.44219589,-49.82909805
1375,735656,1327990,22867,2010,206,2011,0.144210756,1286,-10.54504108,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-58.11384201,-58.09537956
1376,752299,1344633,22961,2007,253,2008,0.132122949,681,-2.179881573,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-56.63592529,-56.75347797
1377,416760,750730,22464,2007,234,2008,1.333727121,592,-5.200274467,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.95335388,-50.14016949
1378,442500,778279,22462,2015,240,2016,0.123903409,100322,-3.282266617,27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,-50.3759613,-50.43770748
1379,293204,596758,22261,2008,222,2009,0.180018097,806,-2.218807697,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.00397491,-45.88212742
1380,471315,832643,22463,2014,253,2015,0.034801442,2574,-3.929166555,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-49.42282867,-49.89232109
1381,751652,1343986,22961,2016,213,2017,0.018912619,100732,-2.219125748,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,-56.84178543,-57.22052673
1382,314908,619261,22262,2008,222,2009,0.07064794,807,-3.037489891,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.58643723,-46.51045227
1383,524582,958434,22562,2014,196,2015,0.078389004,2573,-2.940356493,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.40596008,-51.52601738
1384,713348,1305682,22863,2016,238,2017,0.040908031,100637,-3.793194771,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,-55.66758728,-56.29886513
1385,455306,802100,22463,2005,234,2008,0.151280195,583,-3.626325607,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.15490723,-50.22878654
1386,442988,778767,22462,2016,210,2017,0.027794961,100593,-3.048995495,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,-50.3784523,-50.42970703
1387,306548,610102,22263,2014,239,2015,0.062413897,2578,-3.927189112,27,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-47.13708878,-46.54600109
1388,253094,547072,166,2013,211,2015,0.008538662,2490,-8.672159195,30,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-67.02252197,-66.92090946
1389,430534,766313,22462,2006,234,2008,0.02408036,619,-2.500439405,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.03017807,-49.53349274
1390,442662,778441,22462,2015,210,2017,0.008457012,100593,-2.949633121,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,-50.39233398,-50.39914207
1391,671359,1263693,22762,2014,258,2016,0.010361551,100053,-2.441019773,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-53.95236969,-53.89349899
1392,298528,602082,22261,2014,210,2016,0.005475308,100325,-2.044593096,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-46.34644318,-46.30535805
1393,472444,834334,22463,2013,253,2015,0.000462234,2574,-3.85163784,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-49.30836487,-50.06028912
1394,417946,752994,22464,2007,234,2008,0.064774223,592,-5.236825943,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.96654129,-50.00326309
1395,116733,365587,23258,2006,226,2008,0.177281499,614,2.210457325,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-60.79676819,-60.61914944
1396,624632,1205574,266,2009,220,2010,0.084997393,1112,-8.888134003,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,-68.65488434,-68.67870697
1397,471388,832774,22463,2014,253,2015,0.011568424,2574,-3.796310902,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.0462265,-50.1276469
1398,520242,950030,22562,2009,185,2011,0.106875017,1319,-3.616078138,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-50.8960228,-50.96612396
1399,481486,850693,22463,2015,210,2017,0.00202569,100590,-3.594132662,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,-50.30123138,-50.31263645
1400,504645,918367,22563,2014,196,2015,0.02689752,2542,-4.026767254,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.89474106,-50.9336462
1401,421479,757236,22464,2007,234,2008,0.149841532,592,-5.544183731,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.46581268,-50.44759956
1402,476836,841450,22463,2015,112,2016,0.058254465,100128,-4.741672993,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.83332062,-50.79963928
1403,494565,890958,22560,2008,294,2010,0.092610158,1189,0.406524271,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-51.2832489,-51.30839928
1404,518918,948092,22562,2007,211,2009,0.096102379,977,-2.871872187,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.83929062,-51.5146743
1405,430747,766526,22462,2007,234,2008,0.095694147,619,-2.95718956,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.28668976,-49.34286182
1406,442685,778464,22462,2015,240,2016,0.012980665,100322,-3.443760872,27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,-50.22546005,-50.23159237
1407,579274,1085550,22662,2016,208,2017,0.057302676,100625,-2.969299793,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-52.47561264,-52.83301262
1408,518962,948136,22562,2006,294,2010,0.082978539,1191,-3.173881769,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-51.17331696,-51.79446873
1409,478694,845119,22463,2015,208,2016,0.006263565,100262,-4.318559647,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.52776718,-50.73319481
1410,319290,624284,22262,2008,222,2009,0.070511609,807,-2.220721245,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.34459686,-46.46956791
1411,455917,803265,22463,2007,234,2008,0.119442344,583,-3.85814786,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.36706543,-50.16656555
1412,117995,367543,23258,2007,226,2008,0.320368737,614,2.436317682,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-61.49612808,-61.28137951
1413,720645,1312979,22861,2015,313,2016,0.062388774,100168,-1.718330503,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-55.16207504,-55.20078705
1414,315400,619783,22262,2008,222,2009,0.095406689,807,-2.249397516,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.34067535,-46.35004662
1415,526866,962996,22562,2013,196,2015,0.740999639,2573,-3.278153419,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.84792328,-51.46694935
1416,34546,150844,23158,2013,254,2015,0.003538902,2615,2.313502789,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-60.11572647,-60.15835495
1417,472541,834477,22463,2013,253,2015,0.043651566,2574,-3.86424613,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.18199921,-50.12391792
1418,503864,916810,22563,2013,196,2015,0.000124977,2542,-3.665602446,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.76999283,-51.60891293
1419,318887,623842,22262,2006,222,2009,0.085911497,807,-2.535381317,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.48078537,-46.84599499
1420,520488,950480,22562,2008,185,2011,0.064968057,1319,-2.340766907,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-50.95375443,-50.88319336
1421,609033,1148423,163,2007,256,2008,0.073664524,701,-4.902912617,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,-65.30815887,-65.39848709
1422,118308,368038,23258,2007,226,2008,0.161304906,614,2.388081074,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-60.55352783,-60.94997314
1423,139572,410123,23357,2010,241,2011,0.067472368,1394,3.621535301,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-61.91633987,-61.93260754
1424,504416,917912,22563,2013,196,2015,0.019285671,2542,-3.567749977,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-52.21044159,-52.12475327
1425,578269,1084535,22662,2015,208,2017,0.023435103,100625,-3.235859632,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-53.15565872,-52.98397095
1426,431306,767085,22462,2006,234,2008,0.086001411,619,-3.034024477,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.27059937,-49.48745731
1427,500927,911446,22563,2008,166,2010,0.070263699,1113,-3.612754345,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-52.12678909,-51.78177803
1428,675425,1267759,22762,2016,199,2017,0.002486106,100560,-2.234510899,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-53.82972336,-53.88273994
1429,633398,1225732,22761,2010,219,2012,0.087765247,1696,-1.30268383,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-53.48868942,-54.12798813
1430,327567,634831,22363,2010,155,2011,0.142738834,1340,-4.818132401,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,-49.38604736,-48.12912415
1431,634408,1226742,22761,2014,226,2015,0.053857159,2575,-1.510334373,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-54.83119583,-53.4767424
1432,301742,605296,22263,2007,220,2008,0.100416131,620,-4.257832527,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-47.0065918,-46.91423477
1433,419600,755357,22464,2007,234,2008,0.139396206,592,-5.435687065,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.38003922,-50.34865608
1434,425175,760932,22464,2015,112,2016,0.052702669,100149,-5.235135078,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.77585602,-50.39856865
1435,180702,468953,23367,2015,207,2016,0.021862214,100260,-10.00459671,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-65.2746582,-65.00191849
1436,735094,1327428,22867,2010,206,2011,0.158760041,1286,-9.470352173,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-57.59286118,-57.63232491
1437,519701,948994,22562,2009,294,2010,0.071944259,1191,-3.299155474,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-51.02568436,-51.22674862
1438,287064,587884,22360,2014,262,2015,0.336646676,2644,-0.75861752,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,-47.33292389,-47.29804165
